epoch,train_accuracy,test_accuracy,train_loss,test_loss
80,99.94833333333334,95.9,0.0025228841833314316,0.3232282191514969
81,99.94833333333334,95.91,0.002495453047362874,0.32384582459926603
82,99.95333333333333,95.87,0.00243502531121873,0.32624391168355943
83,99.945,95.81,0.0024619200487005096,0.32748004570603373
84,99.95,95.81,0.002384787010844108,0.33116752803325655
85,99.95333333333333,95.79,0.002336780102331795,0.3311122812330723
86,99.95333333333333,95.82,0.002285205126605676,0.33083175793290137
87,99.955,95.9,0.002274894117992759,0.3297971934080124
88,99.955,95.92,0.002176750496641034,0.33190836645662786
89,99.955,95.89,0.002152544694173654,0.332012751698494
90,99.95666666666666,95.87,0.0020772721768318055,0.3338824324309826
91,99.955,95.9,0.0020564120144488697,0.33460893034934996
92,99.95666666666666,95.88,0.002041007539956869,0.3362119093537331
93,99.95333333333333,95.91,0.0019979660865457843,0.3363386332988739
94,99.96,95.86,0.001979241602491917,0.3373643092811108
95,99.95833333333333,95.88,0.0019520078227476916,0.3387592792510986
96,99.95833333333333,95.85,0.0018727764557930641,0.33966715782880785
97,99.96,95.94,0.0018142236367411594,0.34108680710196493
98,99.96,95.94,0.0018096378100696407,0.3410492204129696
99,99.96166666666667,95.94,0.0018359441392325,0.342160227894783
100,99.96166666666667,95.94,0.0017549336927598536,0.343955060839653
