epoch,train_accuracy,test_accuracy,train_loss,test_loss
52,99.76666666666667,96.19,0.01184751135239688,0.25621800795197486
53,99.78666666666666,96.05,0.011147338593169116,0.2549000151455402
54,99.685,96.0,0.010708865684488167,0.25579865276813507
55,99.77,96.07,0.010313381159733398,0.2581523634493351
56,99.795,96.24,0.010418450342250677,0.2624076552689075
57,99.81333333333333,96.12,0.009386584039505881,0.2616404451429844
58,99.815,96.0,0.009351088405992292,0.26908052787184716
59,99.82833333333333,95.98,0.009393409786055174,0.2696890778839588
60,99.855,96.05,0.008778456866526781,0.2700938478112221
61,99.84833333333333,96.2,0.00853510969025471,0.27529263123869896
62,99.87,96.09,0.00837316979194875,0.2749953754246235
63,99.875,96.1,0.008125491117942148,0.2737016431987286
64,99.87333333333333,96.16,0.007523979836791599,0.2755790613591671
65,99.85833333333333,96.09,0.007535510672853949,0.2810513526201248
66,99.88833333333334,96.16,0.006868292636152668,0.28403579667210577
67,99.89,96.15,0.0072684499138966204,0.28325053229928016
68,99.89,96.16,0.006469558529998176,0.2805140748620033
69,99.875,96.0,0.006221086090539272,0.289394648373127
70,99.885,96.12,0.006033338344252358,0.287424898147583
71,99.915,96.15,0.005849377982627872,0.29036775678396226
72,99.90666666666667,96.12,0.005606465848446775,0.29429392889142036
73,99.91833333333334,96.04,0.00531982203334143,0.2943082109093666
74,99.915,96.11,0.005310959553911622,0.2958470985293388
75,99.88666666666667,96.14,0.005703760283487402,0.3011444568634033
76,99.91666666666667,96.02,0.005124256241152277,0.3021671287715435
77,99.89,95.92,0.006175358782047018,0.30884030237793925
78,99.90666666666667,96.07,0.005263735108653175,0.29681868478655815
79,99.93,96.12,0.0050811553332003314,0.30248677879571917
80,99.93,96.02,0.004658335977319318,0.30715298280119896
81,99.92666666666666,96.1,0.004575294663119712,0.307125137001276
82,99.93166666666667,96.01,0.004383163275428039,0.30576194524765016
83,99.93666666666667,96.05,0.004263637174754209,0.3088100977241993
84,99.935,96.09,0.004155120444130928,0.307085869461298
85,99.93666666666667,95.94,0.0041426196860459945,0.31253497004508973
86,99.935,96.03,0.00408111957678387,0.3100965157151222
87,99.94,96.07,0.0038992134848386435,0.31337240189313886
88,99.935,96.1,0.003831600530706055,0.3134902022778988
89,99.93666666666667,96.02,0.003739490014864714,0.3171363338828087
90,99.94166666666666,96.09,0.003741663304683364,0.3172614946961403
91,99.94,95.98,0.0036740511113093816,0.3194829933345318
92,99.94333333333333,96.05,0.003533137400803389,0.31859551295638083
93,99.945,96.04,0.0035199649585129617,0.321444995701313
94,99.94166666666666,95.99,0.003518756920862749,0.32379709705710413
95,99.94166666666666,96.04,0.00369094078423174,0.32061317265033723
96,99.95,96.05,0.003449192149293958,0.3234315954148769
97,99.94333333333333,96.03,0.003397900617500151,0.32532970085740087
98,99.945,96.06,0.0033163737416480824,0.3253265775740147
99,99.92833333333333,95.97,0.003210829011678773,0.3301239565014839
100,99.95,96.0,0.0032333991305330224,0.3262007087469101
