epoch,lr,train_accuracy,test_accuracy,train_loss,test_loss,sat_low,sat_high
49,0.0040351160999502755,90.31833333333333,90.71,0.5170296709696451,0.47778033912181855,0.03886208310723305,0.03623264655470848
50,0.0031425558826412396,90.55333333333333,90.94,0.5164495572090149,0.47240177989006044,0.0387900210916996,0.03614182025194168
51,0.0023620843048442635,90.59666666666666,90.85,0.5141901707490285,0.4701321870088577,0.03873447701334953,0.036083269864320755
52,0.00170600986957233,90.5,90.83,0.5139527888615926,0.4743363201618195,0.03868718817830086,0.03604574128985405
53,0.0011846792625895494,90.53166666666667,90.92,0.5135918114980061,0.4737893581390381,0.038663167506456375,0.03601646423339844
54,0.0008063141789958481,90.48833333333333,90.94,0.5139179733594259,0.47478044033050537,0.03864515200257301,0.035990193486213684
55,0.0005768816621838418,90.59833333333333,91.0,0.5125520358721415,0.47266772091388704,0.0386233851313591,0.03597217798233032
56,0.02,90.63833333333334,90.97,0.5106372585455576,0.465584921836853,0.03815949708223343,0.035464756190776825
57,0.01992311833781616,90.73666666666666,91.17,0.5055358395576477,0.4613646626472473,0.03769936412572861,0.03497309610247612
58,0.019693685821004153,90.705,91.09,0.5026156136194865,0.4634231239557266,0.03725874796509743,0.03445666655898094
59,0.019315320737410453,90.70666666666666,91.11,0.4968401911417643,0.45374860167503356,0.0368293933570385,0.0339830219745636
60,0.01879399013042767,90.885,91.11,0.49284202664693194,0.4519730806350708,0.03641955181956291,0.03355291485786438
61,0.01813791569515574,90.98,91.33,0.487999302037557,0.4451468139886856,0.03603523224592209,0.033156584948301315
62,0.017357444117358765,91.01,91.42,0.484955003897349,0.4415578007698059,0.03569069504737854,0.03278727829456329
63,0.016464883900049725,91.09166666666667,91.44,0.4807099237759908,0.4418317168951035,0.035366423428058624,0.032454751431941986
64,0.015474311251045217,91.05166666666666,91.38,0.4798471131960551,0.4396136164665222,0.035018134862184525,0.032198790460824966
65,0.01440134809275946,91.145,91.55,0.4760825132369995,0.43376038670539857,0.03472614288330078,0.03189103305339813
66,0.013262915695155739,91.23333333333333,91.57,0.47395497522354124,0.43194126188755033,0.03446117043495178,0.0316208079457283
67,0.012076967817210817,91.27333333333333,91.6,0.47269409545262653,0.42974902391433717,0.034217219799757004,0.031395621597766876
68,0.010862207565410807,91.30833333333334,91.69,0.4692850307146708,0.4308962732553482,0.03402130678296089,0.031188448891043663
69,0.009637792434589195,91.28166666666667,91.64,0.4682028218269348,0.42910870015621183,0.03384190425276756,0.031012050807476044
70,0.008423032182789185,91.26833333333333,91.65,0.46678922848701476,0.4259055480360985,0.033692531287670135,0.030831901356577873
71,0.007237084304844266,91.34,91.72,0.4647443531036377,0.4292886108160019,0.03357018157839775,0.03070279397070408
72,0.0060986519072405414,91.325,91.74,0.4635287136554718,0.4228663116693497,0.03346959501504898,0.030584195628762245
73,0.0050256887489547805,91.40833333333333,91.65,0.4630416906674703,0.42234129309654234,0.03338852897286415,0.030486613512039185
74,0.0040351160999502755,91.45333333333333,91.71,0.46196139709154765,0.4231480821967125,0.03330520913004875,0.030422810465097427
75,0.0031425558826412396,91.42833333333333,91.83,0.46290174036026,0.4199167609214783,0.033248912543058395,0.03036876581609249
76,0.0023620843048442635,91.37333333333333,91.74,0.46212486488024396,0.4204227223992348,0.03320387378334999,0.030328983440995216
77,0.00170600986957233,91.35666666666667,91.6,0.45996873413721723,0.42337695211172105,0.033167093992233276,0.030304212123155594
78,0.0011846792625895494,91.31166666666667,91.63,0.46042639379501343,0.42433820068836214,0.0331423245370388,0.03027794137597084
79,0.0008063141789958481,91.285,91.77,0.4592936661084493,0.4223629117012024,0.0331348180770874,0.03026142716407776
80,0.0005768816621838418,91.35166666666667,91.72,0.46065345026652016,0.42209942936897277,0.03312280774116516,0.030247164890170097
81,0.02,91.51833333333333,91.76,0.45911398537953696,0.4165473848581314,0.03277226537466049,0.02990788221359253
82,0.01992311833781616,91.495,91.76,0.454943697532018,0.4162928372621536,0.03242772817611694,0.02956184558570385
83,0.019693685821004153,91.59666666666666,91.91,0.4527928375562032,0.41044383943080903,0.032097455114126205,0.029250334948301315
84,0.019315320737410453,91.65333333333334,92.06,0.44971964219411215,0.4054501414299011,0.03176192566752434,0.02892681583762169
85,0.01879399013042767,91.58666666666667,91.97,0.4472982503890991,0.40775189101696013,0.0314924530684948,0.028619810938835144
86,0.01813791569515574,91.67333333333333,92.06,0.44549943873087566,0.40348211079835894,0.031211717054247856,0.028368351981043816
87,0.017357444117358765,91.83,92.27,0.4408264139175415,0.4006092041730881,0.030933236703276634,0.028115391731262207
88,0.016464883900049725,91.78666666666666,92.1,0.4406503120740255,0.40353268533945086,0.030680276453495026,0.02786843664944172
89,0.015474311251045217,91.86,92.19,0.43813508048057553,0.3950631707906723,0.030466347932815552,0.02760346606373787
90,0.01440134809275946,91.88833333333334,92.23,0.436384130859375,0.3948520928621292,0.0302584245800972,0.027407553046941757
91,0.013262915695155739,91.695,92.01,0.4333798504670461,0.40015301406383513,0.030077524483203888,0.02724091336131096
92,0.012076967817210817,91.79833333333333,92.03,0.43294244310061136,0.3965111717581749,0.02990487962961197,0.02708028070628643
93,0.010862207565410807,91.92166666666667,92.26,0.43057480557759603,0.39213906824588773,0.029763763770461082,0.026923399418592453
94,0.009637792434589195,91.88333333333334,92.28,0.42935534540812176,0.3902077585458755,0.029633155092597008,0.02679429203271866
95,0.008423032182789185,91.94333333333333,92.33,0.429026921192805,0.389810511469841,0.029505548998713493,0.026697462424635887
96,0.007237084304844266,91.91666666666667,92.34,0.42753905420303345,0.3887358859181404,0.02939520590007305,0.026608137413859367
97,0.0060986519072405414,92.01333333333334,92.4,0.42659564123153687,0.3868371814489365,0.029327649623155594,0.026518061757087708
98,0.0050256887489547805,92.00166666666667,92.28,0.4255282335917155,0.38867952227592467,0.029263846576213837,0.02644750475883484
99,0.0040351160999502755,91.91333333333333,92.33,0.42605455317497254,0.3902301400899887,0.02921880967915058,0.026390455663204193
100,0.0031425558826412396,91.99666666666667,92.36,0.42493601586023966,0.3908052921295166,0.029177526012063026,0.026343917474150658
101,0.0023620843048442635,92.04166666666667,92.32,0.4257143102169037,0.3865810602903366,0.029143746942281723,0.026312392204999924
102,0.00170600986957233,91.985,92.34,0.425574290561676,0.3879816338419914,0.02912498079240322,0.02629212476313114
103,0.0011846792625895494,91.99666666666667,92.26,0.4241040227572123,0.3853205621242523,0.02911072038114071,0.02627861313521862
104,0.0008063141789958481,91.97,92.29,0.42455559369723,0.38910489827394484,0.029102463275194168,0.02626660279929638
105,0.0005768816621838418,91.92666666666666,92.17,0.4249752518971761,0.390134896337986,0.029097959399223328,0.026253843680024147
106,0.02,92.04166666666667,92.37,0.4244084777832031,0.3841633290052414,0.02884424850344658,0.025992626324295998
107,0.01992311833781616,92.11333333333333,92.48,0.42205081766446434,0.3818585082888603,0.02859053760766983,0.025777947157621384
108,0.019693685821004153,91.99,92.38,0.4192455572605133,0.38315735906362536,0.028356341645121574,0.025522734969854355
109,0.019315320737410453,92.09666666666666,92.38,0.4175622150739034,0.3811493545770645,0.02813190594315529,0.02530505321919918
110,0.01879399013042767,92.15,92.5,0.4144781644185384,0.37784686088562014,0.027928486466407776,0.02510763891041279
111,0.01813791569515574,92.27833333333334,92.56,0.4132060065905253,0.37746430188417435,0.027735576033592224,0.024920733645558357
112,0.017357444117358765,92.255,92.67,0.41152290862401325,0.3755041569471359,0.02752990461885929,0.024732327088713646
113,0.016464883900049725,92.14666666666666,92.51,0.4099310551007589,0.37790143489837646,0.027307718992233276,0.024555180221796036
114,0.015474311251045217,92.29166666666667,92.63,0.40701155428886415,0.3713603690266609,0.027131322771310806,0.024372776970267296
115,0.01440134809275946,92.43333333333334,92.65,0.40596085545221966,0.366446889936924,0.02698570117354393,0.02423691563308239
116,0.013262915695155739,92.36333333333333,92.73,0.4055016553401947,0.3655678391456604,0.026857344433665276,0.024104805663228035
117,0.012076967817210817,92.35,92.81,0.40410100150108336,0.36439667344093324,0.026739496737718582,0.023998215794563293
118,0.010862207565410807,92.34833333333333,92.63,0.40323957352638246,0.3658816158771515,0.02662840485572815,0.02387811616063118
119,0.009637792434589195,92.36,92.58,0.4021524864991506,0.3641737222671509,0.02652857080101967,0.02378203719854355
120,0.008423032182789185,92.38666666666667,92.67,0.40100885100364686,0.3629217892885208,0.0264505073428154,0.023718232288956642
121,0.007237084304844266,92.49,92.93,0.4017058941046397,0.3603579685091972,0.0263709407299757,0.023657431825995445
122,0.0060986519072405414,92.49,92.68,0.40050561257998146,0.3601076006889343,0.026306387037038803,0.02360413782298565
123,0.0050256887489547805,92.47166666666666,92.83,0.39926312098503114,0.3601489692926407,0.026257595047354698,0.023560602217912674
124,0.0040351160999502755,92.385,92.73,0.39766001674334206,0.36369341909885405,0.026217062026262283,0.02352232113480568
125,0.0031425558826412396,92.465,92.78,0.3978092958132426,0.36242568492889404,0.02617803029716015,0.023488542065024376
126,0.0023620843048442635,92.365,92.67,0.3990230686505636,0.3615135237574577,0.026155510917305946,0.023469025269150734
127,0.00170600986957233,92.42,92.76,0.39844308848381044,0.3586852490901947,0.026136744767427444,0.02345326356589794
128,0.0011846792625895494,92.51833333333333,92.78,0.39824381178220114,0.3597241103649139,0.026123235002160072,0.0234412532299757
129,0.0008063141789958481,92.44666666666667,92.68,0.39678365778923036,0.36297047734260557,0.026118731126189232,0.02343299612402916
130,0.0005768816621838418,92.55333333333333,92.78,0.3982130451043447,0.35812242329120636,0.02611122466623783,0.02342774160206318
131,0.02,92.40166666666667,92.63,0.3974443843682607,0.3597304105758667,0.0259205661714077,0.02326635643839836
132,0.01992311833781616,92.48333333333333,92.8,0.395157558743159,0.3586393803358078,0.025730658322572708,0.02309071086347103
133,0.019693685821004153,92.56333333333333,92.9,0.3937777098973592,0.3570948392152786,0.02555801346898079,0.022923322394490242
134,0.019315320737410453,92.56666666666666,92.89,0.3914612003644308,0.35488004684448243,0.025355344638228416,0.022758934646844864
135,0.01879399013042767,92.535,92.96,0.39181828948656716,0.35471580624580384,0.025177447125315666,0.022611813619732857
136,0.01813791569515574,92.72833333333334,93.05,0.3888776630560557,0.3513883352279663,0.025013811886310577,0.022478202357888222
137,0.017357444117358765,92.65166666666667,92.87,0.3879596565882365,0.35009472966194155,0.02487344481050968,0.02235659956932068
138,0.016464883900049725,92.65666666666667,93.03,0.3856967496395111,0.3497033029794693,0.02475709840655327,0.022234247997403145
139,0.015474311251045217,92.67166666666667,92.95,0.38398215095202126,0.349552558362484,0.024632493034005165,0.022122405469417572
140,0.01440134809275946,92.675,93.07,0.3839407566388448,0.34966067522764205,0.024540917947888374,0.02201506681740284
141,0.013262915695155739,92.83666666666667,93.09,0.3824071859995524,0.34368703365325926,0.024455346167087555,0.0219234898686409
142,0.012076967817210817,92.70666666666666,92.92,0.38174896914164225,0.34609214067459104,0.024361519142985344,0.0218514297157526
143,0.010862207565410807,92.75166666666667,92.99,0.3807867654323578,0.3443814620375633,0.024284955114126205,0.021778618916869164
144,0.009637792434589195,92.835,93.21,0.38006305696964265,0.34275718927383425,0.024211393669247627,0.021714065223932266
145,0.008423032182789185,92.84333333333333,93.15,0.3792927920977275,0.34350224733352663,0.02415434643626213,0.02165476605296135
146,0.007237084304844266,92.8,93.16,0.37923610843022665,0.3431802213191986,0.024097299203276634,0.021603723987936974
147,0.0060986519072405414,92.85666666666667,93.08,0.37838724436759946,0.34348725378513334,0.02405150979757309,0.02156244032084942
148,0.0050256887489547805,92.88333333333334,93.11,0.3786264526526133,0.3419844552874565,0.024022987112402916,0.021533165127038956
149,0.0040351160999502755,92.78333333333333,92.93,0.37862463302612304,0.3437030419707298,0.023988457396626472,0.021501639857888222
150,0.0031425558826412396,92.80166666666666,93.1,0.37841749822298687,0.34306054562330246,0.0239711944013834,0.02148512564599514
